feature,gain
ohe__CodArticulo_ME000219339,0.0
ohe__CodArticulo_ME000219435,0.0
ohe__CodArticulo_ME000219434,0.0
ohe__CodArticulo_ME000219433,0.0
ohe__CodArticulo_ME000219432,0.0
ohe__CodArticulo_ME000219431,0.0
ohe__CodArticulo_ME000219430,0.0
ohe__CodArticulo_ME000219429,0.0
ohe__CodArticulo_ME000219428,0.0
ohe__CodArticulo_ME000219427,0.0
ohe__CodArticulo_ME000219426,0.0
ohe__CodArticulo_ME000219425,0.0
ohe__CodArticulo_ME000219424,0.0
ohe__CodArticulo_ME000219423,0.0
ohe__CodArticulo_ME000219422,0.0
ohe__CodArticulo_ME000219421,0.0
ohe__CodArticulo_ME000219420,0.0
ohe__CodArticulo_ME000219461,0.0
ohe__CodArticulo_ME000219460,0.0
ohe__CodArticulo_ME000219459,0.0
ohe__CodArticulo_ME000219458,0.0
ohe__CodArticulo_ME000219457,0.0
ohe__CodArticulo_ME000219456,0.0
ohe__CodArticulo_ME000219455,0.0
ohe__CodArticulo_ME000219454,0.0
ohe__CodArticulo_ME000219453,0.0
ohe__CodArticulo_ME000219452,0.0
ohe__CodArticulo_ME000219451,0.0
ohe__CodArticulo_ME000219450,0.0
ohe__CodArticulo_ME000219449,0.0
ohe__CodArticulo_ME000219444,0.0
ohe__CodArticulo_ME000219437,0.0
ohe__CodArticulo_ME000219436,0.0
ohe__CodArticulo_ME000219509,0.0
ohe__CodArticulo_ME000219508,0.0
ohe__CodArticulo_ME000219475,0.0
ohe__CodArticulo_ME000219474,0.0
ohe__CodArticulo_ME000219473,0.0
ohe__CodArticulo_ME000219472,0.0
ohe__CodArticulo_ME000219471,0.0
ohe__CodArticulo_ME000219470,0.0
ohe__CodArticulo_ME000219469,0.0
ohe__CodArticulo_ME000219468,0.0
ohe__CodArticulo_ME000219467,0.0
ohe__CodArticulo_ME000219466,0.0
ohe__CodArticulo_ME000219465,0.0
ohe__CodArticulo_ME000219464,0.0
ohe__CodArticulo_ME000219463,0.0
ohe__CodArticulo_ME000219462,0.0
ohe__CodArticulo_ME000219551,0.0
ohe__CodArticulo_ME000219550,0.0
ohe__CodArticulo_ME000219549,0.0
ohe__CodArticulo_ME000219548,0.0
ohe__CodArticulo_ME000219547,0.0
ohe__CodArticulo_ME000219546,0.0
ohe__CodArticulo_ME000219519,0.0
ohe__CodArticulo_ME000219518,0.0
ohe__CodArticulo_ME000219517,0.0
ohe__CodArticulo_ME000219516,0.0
ohe__CodArticulo_ME000219515,0.0
ohe__CodArticulo_ME000219514,0.0
ohe__CodArticulo_ME000219513,0.0
ohe__CodArticulo_ME000219512,0.0
ohe__CodArticulo_ME000219511,0.0
ohe__CodArticulo_ME000219510,0.0
ohe__CodArticulo_ME000219567,0.0
ohe__CodArticulo_ME000219566,0.0
ohe__CodArticulo_ME000219565,0.0
ohe__CodArticulo_ME000219564,0.0
ohe__CodArticulo_ME000219563,0.0
ohe__CodArticulo_ME000219562,0.0
ohe__CodArticulo_ME000219561,0.0
ohe__CodArticulo_ME000219560,0.0
ohe__CodArticulo_ME000219559,0.0
ohe__CodArticulo_ME000219558,0.0
ohe__CodArticulo_ME000219557,0.0
ohe__CodArticulo_ME000219556,0.0
ohe__CodArticulo_ME000219555,0.0
ohe__CodArticulo_ME000219554,0.0
ohe__CodArticulo_ME000219553,0.0
ohe__CodArticulo_ME000219552,0.0
ohe__CodArticulo_ME000219593,0.0
ohe__CodArticulo_ME000219592,0.0
ohe__CodArticulo_ME000219591,0.0
ohe__CodArticulo_ME000219590,0.0
ohe__CodArticulo_ME000219589,0.0
ohe__CodArticulo_ME000219588,0.0
ohe__CodArticulo_ME000219587,0.0
ohe__CodArticulo_ME000219586,0.0
ohe__CodArticulo_ME000219585,0.0
ohe__CodArticulo_ME000219584,0.0
ohe__CodArticulo_ME000219582,0.0
ohe__CodArticulo_ME000219581,0.0
ohe__CodArticulo_ME000219580,0.0
ohe__CodArticulo_ME000219576,0.0
ohe__CodArticulo_ME000219569,0.0
ohe__CodArticulo_ME000219568,0.0
ohe__CodArticulo_ME000225937,0.0
ohe__CodArticulo_ME000225936,0.0
ohe__CodArticulo_ME000225935,0.0
ohe__CodArticulo_ME000225846,0.0
ohe__CodArticulo_ME000221725,0.0
ohe__CodArticulo_ME000221721,0.0
ohe__CodArticulo_ME000221720,0.0
ohe__CodArticulo_ME000219602,0.0
ohe__CodArticulo_ME000219601,0.0
ohe__CodArticulo_ME000219600,0.0
ohe__CodArticulo_ME000219599,0.0
ohe__CodArticulo_ME000219598,0.0
ohe__CodArticulo_ME000219597,0.0
ohe__CodArticulo_ME000219596,0.0
ohe__CodArticulo_ME000219595,0.0
ohe__CodArticulo_ME000219594,0.0
ohe__CodArticulo_ME000226636,0.0
ohe__CodArticulo_ME000226634,0.0
ohe__CodArticulo_ME000226633,0.0
ohe__CodArticulo_ME000226631,0.0
ohe__CodArticulo_ME000226630,0.0
ohe__CodArticulo_ME000226629,0.0
ohe__CodArticulo_ME000226628,0.0
ohe__CodArticulo_ME000226621,0.0
ohe__CodArticulo_ME000226620,0.0
ohe__CodArticulo_ME000226619,0.0
ohe__CodArticulo_ME000226617,0.0
ohe__CodArticulo_ME000226609,0.0
ohe__CodArticulo_ME000226287,0.0
ohe__CodArticulo_ME000225942,0.0
ohe__CodArticulo_ME000225940,0.0
ohe__CodArticulo_ME000225938,0.0
ohe__CodArticulo_ME000226851,0.0
ohe__CodArticulo_ME000226850,0.0
ohe__CodArticulo_ME000226849,0.0
ohe__CodArticulo_ME000226848,0.0
ohe__CodArticulo_ME000226847,0.0
ohe__CodArticulo_ME000226846,0.0
ohe__CodArticulo_ME000226790,0.0
ohe__CodArticulo_ME000226789,0.0
ohe__CodArticulo_ME000226788,0.0
ohe__CodArticulo_ME000226698,0.0
ohe__CodArticulo_ME000226697,0.0
ohe__CodArticulo_ME000226696,0.0
ohe__CodArticulo_ME000226686,0.0
ohe__CodArticulo_ME000226685,0.0
ohe__CodArticulo_ME000226654,0.0
ohe__CodArticulo_ME000226637,0.0
ohe__CodArticulo_ME000227654,0.0
ohe__CodArticulo_ME000227651,0.0
ohe__CodArticulo_ME000227650,0.0
ohe__CodArticulo_ME000227649,0.0
ohe__CodArticulo_ME000227265,0.0
ohe__CodArticulo_ME000227207,0.0
ohe__CodArticulo_ME000227206,0.0
ohe__CodArticulo_ME000227205,0.0
ohe__CodArticulo_ME000226955,0.0
ohe__CodArticulo_ME000226954,0.0
ohe__CodArticulo_ME000226953,0.0
ohe__CodArticulo_ME000226950,0.0
ohe__CodArticulo_ME000226948,0.0
ohe__CodArticulo_ME000226894,0.0
ohe__CodArticulo_ME000226853,0.0
ohe__CodArticulo_ME000226852,0.0
ohe__CodArticulo_ME000228855,0.0
ohe__CodArticulo_ME000228698,0.0
ohe__CodArticulo_ME000228569,0.0
ohe__CodArticulo_ME000228567,0.0
ohe__CodArticulo_ME000228566,0.0
ohe__CodArticulo_ME000228565,0.0
ohe__CodArticulo_ME000228564,0.0
ohe__CodArticulo_ME000228417,0.0
ohe__CodArticulo_ME000228416,0.0
ohe__CodArticulo_ME000228407,0.0
ohe__CodArticulo_ME000227682,0.0
ohe__CodArticulo_ME000227681,0.0
ohe__CodArticulo_ME000227680,0.0
ohe__CodArticulo_ME000227679,0.0
ohe__CodArticulo_ME000227678,0.0
ohe__CodArticulo_ME000227655,0.0
ohe__CodArticulo_ME000229560,0.0
ohe__CodArticulo_ME000229559,0.0
ohe__CodArticulo_ME000229557,0.0
ohe__CodArticulo_ME000229124,0.0
ohe__CodArticulo_ME000229000,0.0
ohe__CodArticulo_ME000228999,0.0
ohe__CodArticulo_ME000228998,0.0
ohe__CodArticulo_ME000228873,0.0
ohe__CodArticulo_ME000228872,0.0
ohe__CodArticulo_ME000228864,0.0
ohe__CodArticulo_ME000228863,0.0
ohe__CodArticulo_ME000228861,0.0
ohe__CodArticulo_ME000228860,0.0
ohe__CodArticulo_ME000228857,0.0
ohe__CodArticulo_ME000228856,0.0
ohe__CodArticulo_ME000236916,0.0
ohe__CodArticulo_ME000236915,0.0
ohe__CodArticulo_ME000236914,0.0
ohe__CodArticulo_ME000229572,0.0
ohe__CodArticulo_ME000229571,0.0
ohe__CodArticulo_ME000229570,0.0
ohe__CodArticulo_ME000229569,0.0
ohe__CodArticulo_ME000229568,0.0
ohe__CodArticulo_ME000229567,0.0
ohe__CodArticulo_ME000229566,0.0
ohe__CodArticulo_ME000229565,0.0
ohe__CodArticulo_ME000229564,0.0
ohe__CodArticulo_ME000229563,0.0
ohe__CodArticulo_ME000229562,0.0
ohe__CodArticulo_ME000229561,0.0
ohe__CodArticulo_ME000246099,0.0
ohe__CodArticulo_ME000246098,0.0
ohe__CodArticulo_ME000246096,0.0
ohe__CodArticulo_ME000246095,0.0
ohe__CodArticulo_ME000246066,0.0
ohe__CodArticulo_ME000245914,0.0
ohe__CodArticulo_ME000245913,0.0
ohe__CodArticulo_ME000245912,0.0
ohe__CodArticulo_ME000245901,0.0
ohe__CodArticulo_ME000245885,0.0
ohe__CodArticulo_ME000245883,0.0
ohe__CodArticulo_ME000245882,0.0
ohe__CodArticulo_ME000236943,0.0
ohe__CodArticulo_ME000236920,0.0
ohe__CodArticulo_ME000236919,0.0
ohe__CodArticulo_ME000236918,0.0
ohe__CodArticulo_ME000247890,0.0
ohe__CodArticulo_ME000247887,0.0
ohe__CodArticulo_ME000247886,0.0
ohe__CodArticulo_ME000247885,0.0
ohe__CodArticulo_ME000247883,0.0
ohe__CodArticulo_ME000247881,0.0
ohe__CodArticulo_ME000247880,0.0
ohe__CodArticulo_ME000247879,0.0
ohe__CodArticulo_ME000247878,0.0
ohe__CodArticulo_ME000247875,0.0
ohe__CodArticulo_ME000247874,0.0
ohe__CodArticulo_ME000247873,0.0
ohe__CodArticulo_ME000247872,0.0
ohe__CodArticulo_ME000247870,0.0
ohe__CodArticulo_ME000246357,0.0
ohe__CodArticulo_ME000246356,0.0
ohe__CodArticulo_ME000248091,0.0
ohe__CodArticulo_ME000248090,0.0
ohe__CodArticulo_ME000248063,0.0
ohe__CodArticulo_ME000248062,0.0
ohe__CodArticulo_ME000248061,0.0
ohe__CodArticulo_ME000247947,0.0
ohe__CodArticulo_ME000247910,0.0
ohe__CodArticulo_ME000247909,0.0
ohe__CodArticulo_ME000247907,0.0
ohe__CodArticulo_ME000247904,0.0
ohe__CodArticulo_ME000247902,0.0
ohe__CodArticulo_ME000247900,0.0
ohe__CodArticulo_ME000247899,0.0
ohe__CodArticulo_ME000247898,0.0
ohe__CodArticulo_ME000247895,0.0
ohe__CodArticulo_ME000247893,0.0
ohe__CodArticulo_ME000249012,0.0
ohe__CodArticulo_ME000249011,0.0
ohe__CodArticulo_ME000248922,0.0
ohe__CodArticulo_ME000248921,0.0
ohe__CodArticulo_ME000248920,0.0
ohe__CodArticulo_ME000248825,0.0
ohe__CodArticulo_ME000248824,0.0
ohe__CodArticulo_ME000248823,0.0
ohe__CodArticulo_ME000248822,0.0
ohe__CodArticulo_ME000248522,0.0
ohe__CodArticulo_ME000248155,0.0
ohe__CodArticulo_ME000248096,0.0
ohe__CodArticulo_ME000248094,0.0
ohe__CodArticulo_ME000248093,0.0
ohe__CodArticulo_ME000248092,0.0
ohe__CodArticulo_ME000250710,0.0
ohe__CodArticulo_ME000250709,0.0
ohe__CodArticulo_ME000250708,0.0
ohe__CodArticulo_ME000250085,0.0
ohe__CodArticulo_ME000250084,0.0
ohe__CodArticulo_ME000250083,0.0
ohe__CodArticulo_ME000250081,0.0
ohe__CodArticulo_ME000250080,0.0
ohe__CodArticulo_ME000250079,0.0
ohe__CodArticulo_ME000250074,0.0
ohe__CodArticulo_ME000250073,0.0
ohe__CodArticulo_ME000250072,0.0
ohe__CodArticulo_ME000249858,0.0
ohe__CodArticulo_ME000249856,0.0
ohe__CodArticulo_ME000249506,0.0
ohe__CodArticulo_ME000249027,0.0
ohe__CodArticulo_ME000251893,0.0
ohe__CodArticulo_ME000251885,0.0
ohe__CodArticulo_ME000251884,0.0
ohe__CodArticulo_ME000251872,0.0
ohe__CodArticulo_ME000251862,0.0
ohe__CodArticulo_ME000251496,0.0
ohe__CodArticulo_ME000251493,0.0
ohe__CodArticulo_ME000251492,0.0
ohe__CodArticulo_ME000251368,0.0
ohe__CodArticulo_ME000251367,0.0
ohe__CodArticulo_ME000251365,0.0
ohe__CodArticulo_ME000251364,0.0
ohe__CodArticulo_ME000251363,0.0
ohe__CodArticulo_ME000251362,0.0
ohe__CodArticulo_ME000250717,0.0
ohe__CodArticulo_ME000250716,0.0
ohe__CodArticulo_ME000252250,0.0
ohe__CodArticulo_ME000252113,0.0
ohe__CodArticulo_ME000252110,0.0
ohe__CodArticulo_ME000252106,0.0
ohe__CodArticulo_ME000252105,0.0
ohe__CodArticulo_ME000252103,0.0
ohe__CodArticulo_ME000252102,0.0
ohe__CodArticulo_ME000252096,0.0
ohe__CodArticulo_ME000251992,0.0
ohe__CodArticulo_ME000251991,0.0
ohe__CodArticulo_ME000251990,0.0
ohe__CodArticulo_ME000251988,0.0
ohe__CodArticulo_ME000251919,0.0
ohe__CodArticulo_ME000251901,0.0
ohe__CodArticulo_ME000251896,0.0
ohe__CodArticulo_ME000251895,0.0
ohe__CodArticulo_ME000252646,0.0
ohe__CodArticulo_ME000252639,0.0
ohe__CodArticulo_ME000252638,0.0
ohe__CodArticulo_ME000252637,0.0
ohe__CodArticulo_ME000252635,0.0
ohe__CodArticulo_ME000252634,0.0
ohe__CodArticulo_ME000252633,0.0
ohe__CodArticulo_ME000252631,0.0
ohe__CodArticulo_ME000252630,0.0
ohe__CodArticulo_ME000252629,0.0
ohe__CodArticulo_ME000252628,0.0
ohe__CodArticulo_ME000252487,0.0
ohe__CodArticulo_ME000252486,0.0
ohe__CodArticulo_ME000252485,0.0
ohe__CodArticulo_ME000252484,0.0
ohe__CodArticulo_ME000252366,0.0
ohe__CodArticulo_ME000253194,0.0
ohe__CodArticulo_ME000252950,0.0
ohe__CodArticulo_ME000252927,0.0
ohe__CodArticulo_ME000252926,0.0
ohe__CodArticulo_ME000252872,0.0
ohe__CodArticulo_ME000252871,0.0
ohe__CodArticulo_ME000252861,0.0
ohe__CodArticulo_ME000252833,0.0
ohe__CodArticulo_ME000252793,0.0
ohe__CodArticulo_ME000252716,0.0
ohe__CodArticulo_ME000252715,0.0
ohe__CodArticulo_ME000252655,0.0
ohe__CodArticulo_ME000252654,0.0
ohe__CodArticulo_ME000252650,0.0
ohe__CodArticulo_ME000252649,0.0
ohe__CodArticulo_ME000252648,0.0
ohe__CodArticulo_ME000253612,0.0
ohe__CodArticulo_ME000253611,0.0
ohe__CodArticulo_ME000253610,0.0
ohe__CodArticulo_ME000253321,0.0
ohe__CodArticulo_ME000253320,0.0
ohe__CodArticulo_ME000253319,0.0
ohe__CodArticulo_ME000253318,0.0
ohe__CodArticulo_ME000253317,0.0
ohe__CodArticulo_ME000253205,0.0
ohe__CodArticulo_ME000253204,0.0
ohe__CodArticulo_ME000253203,0.0
ohe__CodArticulo_ME000253202,0.0
ohe__CodArticulo_ME000253201,0.0
ohe__CodArticulo_ME000253200,0.0
ohe__CodArticulo_ME000253199,0.0
ohe__CodArticulo_ME000253196,0.0
ohe__CodArticulo_ME000262192,0.0
ohe__CodArticulo_ME000262191,0.0
ohe__CodArticulo_ME000262190,0.0
ohe__CodArticulo_ME000262189,0.0
ohe__CodArticulo_ME000262188,0.0
ohe__CodArticulo_ME000262187,0.0
ohe__CodArticulo_ME000262186,0.0
ohe__CodArticulo_ME000262185,0.0
ohe__CodArticulo_ME000262184,0.0
ohe__CodArticulo_ME000262183,0.0
ohe__CodArticulo_ME000262182,0.0
ohe__CodArticulo_ME000253619,0.0
ohe__CodArticulo_ME000253617,0.0
ohe__CodArticulo_ME000253614,0.0
ohe__CodArticulo_ME000253613,0.0
ohe__CodArticulo_ME000262320,0.0
ohe__CodArticulo_ME000262319,0.0
ohe__CodArticulo_ME000262318,0.0
ohe__CodArticulo_ME000262317,0.0
ohe__CodArticulo_ME000262315,0.0
ohe__CodArticulo_ME000262314,0.0
ohe__CodArticulo_ME000262313,0.0
ohe__CodArticulo_ME000262305,0.0
ohe__CodArticulo_ME000262304,0.0
ohe__CodArticulo_ME000262302,0.0
ohe__CodArticulo_ME000262266,0.0
ohe__CodArticulo_ME000262250,0.0
ohe__CodArticulo_ME000262249,0.0
ohe__CodArticulo_ME000262195,0.0
ohe__CodArticulo_ME000262194,0.0
ohe__CodArticulo_ME000262193,0.0
ohe__CodArticulo_ME000262338,0.0
ohe__CodArticulo_ME000262337,0.0
ohe__CodArticulo_ME000262335,0.0
ohe__CodArticulo_ME000262334,0.0
ohe__CodArticulo_ME000262333,0.0
ohe__CodArticulo_ME000262332,0.0
ohe__CodArticulo_ME000262331,0.0
ohe__CodArticulo_ME000262330,0.0
ohe__CodArticulo_ME000262329,0.0
ohe__CodArticulo_ME000262328,0.0
ohe__CodArticulo_ME000262327,0.0
ohe__CodArticulo_ME000262326,0.0
ohe__CodArticulo_ME000262325,0.0
ohe__CodArticulo_ME000262323,0.0
ohe__CodArticulo_ME000262322,0.0
ohe__CodArticulo_ME000262321,0.0
ohe__CodArticulo_ME000262373,0.0
ohe__CodArticulo_ME000262371,0.0
ohe__CodArticulo_ME000262364,0.0
ohe__CodArticulo_ME000262359,0.0
ohe__CodArticulo_ME000262355,0.0
ohe__CodArticulo_ME000262353,0.0
ohe__CodArticulo_ME000262352,0.0
ohe__CodArticulo_ME000262350,0.0
ohe__CodArticulo_ME000262349,0.0
ohe__CodArticulo_ME000262348,0.0
ohe__CodArticulo_ME000262347,0.0
ohe__CodArticulo_ME000262346,0.0
ohe__CodArticulo_ME000262344,0.0
ohe__CodArticulo_ME000262343,0.0
ohe__CodArticulo_ME000262340,0.0
ohe__CodArticulo_ME000262339,0.0
ohe__CodArticulo_ME000262393,0.0
ohe__CodArticulo_ME000262392,0.0
ohe__CodArticulo_ME000262391,0.0
ohe__CodArticulo_ME000262390,0.0
ohe__CodArticulo_ME000262389,0.0
ohe__CodArticulo_ME000262387,0.0
ohe__CodArticulo_ME000262386,0.0
ohe__CodArticulo_ME000262384,0.0
ohe__CodArticulo_ME000262383,0.0
ohe__CodArticulo_ME000262382,0.0
ohe__CodArticulo_ME000262381,0.0
ohe__CodArticulo_ME000262378,0.0
ohe__CodArticulo_ME000262377,0.0
ohe__CodArticulo_ME000262376,0.0
ohe__CodArticulo_ME000262375,0.0
ohe__CodArticulo_ME000262374,0.0
ohe__CodArticulo_ME000262433,0.0
ohe__CodArticulo_ME000262432,0.0
ohe__CodArticulo_ME000262431,0.0
ohe__CodArticulo_ME000262430,0.0
ohe__CodArticulo_ME000262429,0.0
ohe__CodArticulo_ME000262428,0.0
ohe__CodArticulo_ME000262407,0.0
ohe__CodArticulo_ME000262406,0.0
ohe__CodArticulo_ME000262405,0.0
ohe__CodArticulo_ME000262402,0.0
ohe__CodArticulo_ME000262401,0.0
ohe__CodArticulo_ME000262399,0.0
ohe__CodArticulo_ME000262398,0.0
ohe__CodArticulo_ME000262397,0.0
ohe__CodArticulo_ME000262395,0.0
ohe__CodArticulo_ME000262394,0.0
ohe__CodArticulo_ME000262456,0.0
ohe__CodArticulo_ME000262455,0.0
ohe__CodArticulo_ME000262449,0.0
ohe__CodArticulo_ME000262447,0.0
ohe__CodArticulo_ME000262446,0.0
ohe__CodArticulo_ME000262445,0.0
ohe__CodArticulo_ME000262444,0.0
ohe__CodArticulo_ME000262443,0.0
ohe__CodArticulo_ME000262442,0.0
ohe__CodArticulo_ME000262441,0.0
ohe__CodArticulo_ME000262440,0.0
ohe__CodArticulo_ME000262439,0.0
ohe__CodArticulo_ME000262437,0.0
ohe__CodArticulo_ME000262436,0.0
ohe__CodArticulo_ME000262435,0.0
ohe__CodArticulo_ME000262434,0.0
ohe__CodArticulo_ME000262484,0.0
ohe__CodArticulo_ME000262483,0.0
ohe__CodArticulo_ME000262482,0.0
ohe__CodArticulo_ME000262481,0.0
ohe__CodArticulo_ME000262480,0.0
ohe__CodArticulo_ME000262479,0.0
ohe__CodArticulo_ME000262478,0.0
ohe__CodArticulo_ME000262477,0.0
ohe__CodArticulo_ME000262476,0.0
ohe__CodArticulo_ME000262475,0.0
ohe__CodArticulo_ME000262474,0.0
ohe__CodArticulo_ME000262473,0.0
ohe__CodArticulo_ME000262459,0.0
ohe__CodArticulo_ME000262458,0.0
ohe__CodArticulo_ME000262457,0.0
ohe__CodArticulo_ME000262500,0.0
ohe__CodArticulo_ME000262498,0.0
ohe__CodArticulo_ME000262497,0.0
ohe__CodArticulo_ME000262496,0.0
ohe__CodArticulo_ME000262495,0.0
ohe__CodArticulo_ME000262493,0.0
ohe__CodArticulo_ME000262492,0.0
ohe__CodArticulo_ME000262491,0.0
ohe__CodArticulo_ME000262490,0.0
ohe__CodArticulo_ME000262489,0.0
ohe__CodArticulo_ME000262488,0.0
ohe__CodArticulo_ME000262487,0.0
ohe__CodArticulo_ME000262486,0.0
ohe__CodArticulo_ME000262485,0.0
ohe__CodArticulo_ME000262729,0.0
ohe__CodArticulo_ME000262728,0.0
ohe__CodArticulo_ME000262727,0.0
ohe__CodArticulo_ME000262724,0.0
ohe__CodArticulo_ME000262723,0.0
ohe__CodArticulo_ME000262715,0.0
ohe__CodArticulo_ME000262714,0.0
ohe__CodArticulo_ME000262713,0.0
ohe__CodArticulo_ME000262712,0.0
ohe__CodArticulo_ME000262599,0.0
ohe__CodArticulo_ME000262591,0.0
ohe__CodArticulo_00000001457,0.0
ohe__CodArticulo_00000001453,0.0
ohe__CodArticulo_00000001871,0.0
ohe__CodArticulo_00000001870,0.0
ohe__CodArticulo_00000001863,0.0
ohe__CodArticulo_00000001862,0.0
ohe__CodArticulo_00000001829,0.0
ohe__CodArticulo_00000001827,0.0
ohe__CodArticulo_00000001826,0.0
ohe__CodArticulo_00000001612,0.0
ohe__CodArticulo_00000001611,0.0
ohe__CodArticulo_00000001610,0.0
ohe__CodArticulo_00000001609,0.0
ohe__CodArticulo_00000001577,0.0
ohe__CodArticulo_00000001575,0.0
ohe__CodArticulo_00000001574,0.0
ohe__CodArticulo_ME000262757,0.0
ohe__CodArticulo_ME000262755,0.0
ohe__CodArticulo_ME000262754,0.0
ohe__CodArticulo_ME000262753,0.0
ohe__CodArticulo_ME000262752,0.0
ohe__CodArticulo_ME000262751,0.0
ohe__CodArticulo_ME000262750,0.0
ohe__CodArticulo_ME000262748,0.0
ohe__CodArticulo_ME000262746,0.0
ohe__CodArticulo_ME000262744,0.0
ohe__CodArticulo_ME000262742,0.0
ohe__CodArticulo_ME000262741,0.0
ohe__CodArticulo_ME000262740,0.0
ohe__CodArticulo_ME000262739,0.0
ohe__CodArticulo_ME000262738,0.0
ohe__CodArticulo_ME000262737,0.0
ohe__CodArticulo_ME000263512,0.0
ohe__CodArticulo_ME000263455,0.0
ohe__CodArticulo_ME000263454,0.0
ohe__CodArticulo_ME000263452,0.0
ohe__CodArticulo_ME000263451,0.0
ohe__CodArticulo_ME000263450,0.0
ohe__CodArticulo_ME000263449,0.0
ohe__CodArticulo_ME000263448,0.0
ohe__CodArticulo_ME000263357,0.0
ohe__CodArticulo_ME000263355,0.0
ohe__CodArticulo_ME000263353,0.0
ohe__CodArticulo_ME000263352,0.0
ohe__CodArticulo_ME000263260,0.0
ohe__CodArticulo_ME000263259,0.0
ohe__CodArticulo_ME000263258,0.0
ohe__CodArticulo_ME000263255,0.0
ohe__CodArticulo_ME000264295,0.0
ohe__CodArticulo_ME000264290,0.0
ohe__CodArticulo_ME000264289,0.0
ohe__CodArticulo_ME000264288,0.0
ohe__CodArticulo_ME000264287,0.0
ohe__CodArticulo_ME000263852,0.0
ohe__CodArticulo_ME000263850,0.0
ohe__CodArticulo_ME000263849,0.0
ohe__CodArticulo_ME000263848,0.0
ohe__CodArticulo_ME000263847,0.0
ohe__CodArticulo_ME000263846,0.0
ohe__CodArticulo_ME000263845,0.0
ohe__CodArticulo_ME000263844,0.0
ohe__CodArticulo_ME000263843,0.0
ohe__CodArticulo_ME000263791,0.0
ohe__CodArticulo_ME000263513,0.0
ohe__CodArticulo_ME000264539,0.0
ohe__CodArticulo_ME000264537,0.0
ohe__CodArticulo_ME000264535,0.0
ohe__CodArticulo_ME000264534,0.0
ohe__CodArticulo_ME000264532,0.0
ohe__CodArticulo_ME000264526,0.0
ohe__CodArticulo_ME000264524,0.0
ohe__CodArticulo_ME000264523,0.0
ohe__CodArticulo_ME000264519,0.0
ohe__CodArticulo_ME000264510,0.0
ohe__CodArticulo_ME000264508,0.0
ohe__CodArticulo_ME000264507,0.0
ohe__CodArticulo_ME000264506,0.0
ohe__CodArticulo_ME000264298,0.0
ohe__CodArticulo_ME000264297,0.0
ohe__CodArticulo_ME000264296,0.0
ohe__CodArticulo_ME000277012,0.0
ohe__CodArticulo_ME000277011,0.0
ohe__CodArticulo_ME000277010,0.0
ohe__CodArticulo_ME000277009,0.0
ohe__CodArticulo_ME000265649,0.0
ohe__CodArticulo_ME000265575,0.0
ohe__CodArticulo_ME000265574,0.0
ohe__CodArticulo_ME000265572,0.0
ohe__CodArticulo_ME000265571,0.0
ohe__CodArticulo_ME000265570,0.0
ohe__CodArticulo_ME000265568,0.0
ohe__CodArticulo_ME000265556,0.0
ohe__CodArticulo_ME000265248,0.0
ohe__CodArticulo_ME000264592,0.0
ohe__CodArticulo_ME000264543,0.0
ohe__CodArticulo_ME000264542,0.0
ohe__CodArticulo_ME000283813,0.0
ohe__CodArticulo_ME000283812,0.0
ohe__CodArticulo_ME000283810,0.0
ohe__CodArticulo_ME000283809,0.0
ohe__CodArticulo_ME000283808,0.0
ohe__CodArticulo_ME000283807,0.0
ohe__CodArticulo_ME000283805,0.0
ohe__CodArticulo_ME000283804,0.0
ohe__CodArticulo_ME000283802,0.0
ohe__CodArticulo_ME000283801,0.0
ohe__CodArticulo_ME000283800,0.0
ohe__CodArticulo_ME000282986,0.0
ohe__CodArticulo_ME000282985,0.0
ohe__CodArticulo_ME000282982,0.0
ohe__CodArticulo_ME000282978,0.0
ohe__CodArticulo_ME000277013,0.0
ohe__CodArticulo_ME000284868,0.0
ohe__CodArticulo_ME000284867,0.0
ohe__CodArticulo_ME000284865,0.0
ohe__CodArticulo_ME000284862,0.0
ohe__CodArticulo_ME000284861,0.0
ohe__CodArticulo_ME000284860,0.0
ohe__CodArticulo_ME000284859,0.0
ohe__CodArticulo_ME000284716,0.0
ohe__CodArticulo_ME000284714,0.0
ohe__CodArticulo_ME000284703,0.0
ohe__CodArticulo_ME000283926,0.0
ohe__CodArticulo_ME000283873,0.0
ohe__CodArticulo_ME000283872,0.0
ohe__CodArticulo_ME000283816,0.0
ohe__CodArticulo_ME000283815,0.0
ohe__CodArticulo_ME000283814,0.0
ohe__CodArticulo_ME000287024,0.0
ohe__CodArticulo_ME000287023,0.0
ohe__CodArticulo_ME000287022,0.0
ohe__CodArticulo_ME000287021,0.0
ohe__CodArticulo_ME000286768,0.0
ohe__CodArticulo_ME000286412,0.0
ohe__CodArticulo_ME000285741,0.0
ohe__CodArticulo_ME000285740,0.0
ohe__CodArticulo_ME000285739,0.0
ohe__CodArticulo_ME000285738,0.0
ohe__CodArticulo_ME000285368,0.0
ohe__CodArticulo_ME000285325,0.0
ohe__CodArticulo_ME000285324,0.0
ohe__CodArticulo_ME000285314,0.0
ohe__CodArticulo_ME000285260,0.0
ohe__CodArticulo_ME000285250,0.0
ohe__CodArticulo_ME000295270,0.0
ohe__CodArticulo_ME000295148,0.0
ohe__CodArticulo_ME000291106,0.0
ohe__CodArticulo_ME000290918,0.0
ohe__CodArticulo_ME000290917,0.0
ohe__CodArticulo_ME000290914,0.0
